,author,description,publishedAt,source,title,url,urlToImage
0,,Judge Napolitano and Marie Harf discuss the Trump Administration's ‘no-tolerance’ policy at the nation's southern border.,2018-06-20T18:51:36Z,fox news,Freedom Watch: Napolitano and Harf dig in on immigration,http://video.foxnews.com/v/5799861947001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799863928001_5799861947001-vs.jpg
1,,Find out where and who caught a rare cotton candy-colored lobster,2018-06-20T18:50:00Z,fox news,See it: Cotton candy-colored lobster caught,http://video.foxnews.com/v/5799865520001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799862544001_5799865520001-vs.jpg
2,,"Steve Harrigan reports from outside a detention facility in Combes, Texas.",2018-06-20T18:47:58Z,fox news,Media not given access to 'tender age' shelters,http://video.foxnews.com/v/5799862990001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799862526001_5799862990001-vs.jpg
3,,"Reports: More than 2,000 children have been separated from their parents since 'zero tolerance' took effect in May; reaction from Alayna Treene, Axios associate editor and reporter.",2018-06-20T18:47:54Z,fox news,Critics denounce 'tender age' shelters,http://video.foxnews.com/v/5799860019001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799862567001_5799860019001-vs.jpg
4,,"Nearly a year after the body of little boy washed up ashore on a Texas beach, investigators have identified the boy and tracked down his mother.",2018-06-20T18:38:34Z,fox news,‘Little Jacob’ has been identified,http://video.foxnews.com/v/5799856889001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799857915001_5799856889001-vs.jpg
5,,"Republican chairman of the House Judiciary Committee says his new immigration reform bill overturns the Flores decision, allows families to be detained together and provides funding for additional detention centers.",2018-06-20T18:22:23Z,fox news,Goodlatte: New immigration bill addresses child separation,http://video.foxnews.com/v/5799849771001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799854582001_5799849771001-vs.jpg
6,Associated Press,A meeting of Italy's anti-migrant interior minister with like-minded Austrian populist leaders on Wednesday in Rome heralded a new hard-line axis forming in Europe on migration issues with pledges to more firmly protect Europe's southern border.,2018-06-20T18:13:37Z,fox news,"Italy, Austria signal new hard-line axis on migration",http://www.foxnews.com/world/2018/06/20/italy-austria-signal-new-hard-line-axis-on-migration.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/world/2018/06/20/italy-austria-signal-new-hard-line-axis-on-migration/_jcr_content/par/featured-media/media-0.img.png/0/0/1529519269716.png?ve=1
7,James Rogers,Scientists have discovered a site off the Texas coast that they say is the world’s first known manta ray nursery.,2018-06-20T18:12:00Z,fox news,"World's first known manta ray nursery discovered off the Texas coast, scientists say",http://www.foxnews.com/science/2018/06/20/worlds-first-known-manta-ray-nursery-discovered-off-texas-coast-scientists-say.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/science/2018/06/20/worlds-first-known-manta-ray-nursery-discovered-off-texas-coast-scientists-say/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529518900352.jpg?ve=1
8,,"“NBC Nightly News” anchor Lester Holt failed to mention a major story in his broadcast, skipping over the news on Inspector General Michael Horowitz being grilled by House Judiciary and Oversight Committees.",2018-06-20T18:05:10Z,fox news,Lester Holt's 'NBC Nightly News' fails to mention inspector general hearing,http://video.foxnews.com/v/5799841551001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799851578001_5799841551001-vs.jpg
9,,President of Judicial Watch on whether the fired FBI director should be held accountable for using a personal email account to conduct FBI business.,2018-06-20T17:57:36Z,fox news,Tom Fitton: You can't take anything Comey says at face value,http://video.foxnews.com/v/5799836119001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799847280001_5799836119001-vs.jpg
10,,"Francisco Hernandez says lawlessness in Central America is driving exodus to the United States, urges expansion of renewable, year-to-year worker visas.",2018-06-20T17:42:35Z,fox news,Attorney: Immigration crisis must be addressed at the source,http://video.foxnews.com/v/5799836045001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799840774001_5799836045001-vs.jpg
11,Associated Press,"Hungarian lawmakers voted to tighten the country's asylum eligibility rules and threatened Wednesday to incarcerate people who help asylum-seekers, votes that coincided with a United Nations' observance dedicated to refugees.",2018-06-20T17:38:35Z,fox news,"Laws to deter asylum-seekers, aid workers passed in Hungary",http://www.foxnews.com/world/2018/06/20/laws-to-deter-asylum-seekers-aid-workers-passed-in-hungary.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/world/2018/06/20/laws-to-deter-asylum-seekers-aid-workers-passed-in-hungary/_jcr_content/par/featured-media/media-0.img.png/0/0/1529516919536.png?ve=1
12,Madeline Farber,"A family in California received an unexpected visitor earlier this month when a roughly 7-foot, 300-pound black bear entered their home through the kitchen window.",2018-06-20T17:36:00Z,fox news,300-pound bear squeezes through California couple's kitchen window in shocking video,http://www.foxnews.com/science/2018/06/20/300-pound-bear-squeezes-through-california-couples-kitchen-window-in-shocking-video.html,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/0/0/694940094001_5799763433001_5799753375001-vs.jpg?ve=1
13,,Republican congressman identifies Sally Moyer and Kevin Clinesmith for expressing anti-Trump sentiment in work-related instant messages; chief intelligence correspondent Catherine Herridge reports from Washington.,2018-06-20T17:35:23Z,fox news,Rep. Mark Meadows unmasks two more anti-Trump FBI agents,http://video.foxnews.com/v/5799829598001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799832432001_5799829598001-vs.jpg
14,,Massachusetts police say Gordon Lyons assaulted woman and tried to drag her into his car.,2018-06-20T17:34:29Z,fox news,Man charged with kidnapping previously convicted of rape,http://video.foxnews.com/v/5799833118001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799832414001_5799833118001-vs.jpg
15,Associated Press,"The Hindu Yemeni forces claim progress in battle for Hodeida's airport Fox News SANAA, Yemen – Yemeni fighters backed by the United Arab Emirates said they seized the southern runway of the international airport near Yemen's port city of Hodeida, as fighting …",2018-06-20T17:30:54Z,fox news,Yemeni forces claim progress in battle for Hodeida's airport - Fox News,http://www.foxnews.com/world/2018/06/20/yemeni-forces-claim-progress-in-battle-for-hodeidas-airport.html,http://global.fncstatic.com/static/orion/styles/img/fox-news/og/og-fox-news.png
16,,"99-year-old Martha Heft is touching the lives of children around the world one stitch at a time. Last month, the Palm Beach County Sheriff’s Office delivered over 60 dresses she made to an orphanage in Puerto Rico.",2018-06-20T17:29:57Z,fox news,99-year-old woman sews dresses for orphans in Puerto Rico,http://video.foxnews.com/v/5799828765001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799832394001_5799828765001-vs.jpg
17,Reuters,"Fox News Unjustified medication shortened 456 lives in a UK hospital, report says Fox News More than 450 patients died prematurely in a British hospital after they were given powerful painkillers with no medical justification, in what a damning report on Wedn…",2018-06-20T17:25:18Z,fox news,"Unjustified medication shortened 456 lives in a UK hospital, report says - Fox News",http://www.foxnews.com/health/2018/06/20/unjustified-medication-shortened-456-lives-in-uk-hospital-report-says.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/health/2018/06/20/unjustified-medication-shortened-456-lives-in-uk-hospital-report-says/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529515244672.jpg?ve=1
18,,"Republican congressman from California supports immigration compromise bill, notes irony of Democrats backing executive action from President Trump.",2018-06-20T17:19:53Z,fox news,Denham on immigration reform: Congress needs to do its job,http://video.foxnews.com/v/5799824867001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799826983001_5799824867001-vs.jpg
19,,"Republican member of the Congressional Border Security Caucus says Democrats claim they want to act on immigration reform, but have opposed bipartisan action every step of the way.",2018-06-20T17:12:15Z,fox news,Rep. Brat: Democrats using immigration as political football,http://video.foxnews.com/v/5799817812001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799826933001_5799817812001-vs.jpg
20,Travis Fedschun,"An abandoned dog's fur in England was so badly matted it caused one of the animals' paws to rot off, officials in the United Kingdom said Wednesday.",2018-06-20T17:00:00Z,fox news,"Dog's hair was so badly matted his foot rotted off, UK officials say",http://www.foxnews.com/world/2018/06/20/dogs-hair-was-so-badly-matted-his-foot-rotted-off-uk-officials-say.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/world/2018/06/20/dogs-hair-was-so-badly-matted-his-foot-rotted-off-uk-officials-say/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529511884475.jpg?ve=1
21,,President says move will be 'somewhat preemptive' and 'matched by legislation' on border policy.,2018-06-20T16:57:40Z,fox news,Trump: 'I'll be signing something' on family separations,http://video.foxnews.com/v/5799818496001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799818011001_5799818496001-vs.jpg
22,,Pasco County motorcyclist sends thanks to mystery good Samaritans.,2018-06-20T16:48:06Z,fox news,Motorcyclist hopes to find strangers who saved his life,http://video.foxnews.com/v/5799812480001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799814462001_5799812480001-vs.jpg
23,Chris Ciaccia,"NASA unveiled its plan to protect Earth and predict the chances for a threat from a near-Earth object (NEO), outlining five goals, including enhanced detection and improved modeling.",2018-06-20T16:39:00Z,fox news,NASA unveils bold new plan to protect Earth from asteroids,http://www.foxnews.com/science/2018/06/20/nasa-unveils-new-plan-to-protect-earth-from-asteroids.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/science/2018/06/20/nasa-unveils-new-plan-to-protect-earth-from-asteroids/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529515507047.jpg?ve=1
24,,President Trump announced a directive for the Pentagon to create a “space force” that will serve as a sixth branch of the military. What will this new force actually do?,2018-06-20T16:35:36Z,fox news,Trump’s ‘space force’: What does it entail?,http://video.foxnews.com/v/5799808052001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799809607001_5799808052001-vs.jpg
25,,"Lisa Marie Presley, daughter of Elvis Presley, is suing her former business manager who allegedly lost her father’s fortune.",2018-06-20T16:28:03Z,fox news,"Elvis Presley’s $100M fortune gone, daughter claims",http://video.foxnews.com/v/5799805639001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799804903001_5799805639001-vs.jpg
26,,"In a twitter rampage over the immigrant family separation crisis, actor Peter Fonda suggested Melania Trump should be separated from her child Barron.",2018-06-20T16:26:02Z,fox news,Peter Fonda: ‘Rip Barron Trump from his mother',http://video.foxnews.com/v/5799806537001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799809593001_5799806537001-vs.jpg
27,| Warrior Maven,"The Air Force is now adding new information about enemy aircraft to the F-35's ""threat library"" database designed to precisely identify enemy aircraft operating in different high-risk areas around the globe - such as a Chinese J-20 stealth fighter or Russian …",2018-06-20T16:12:00Z,fox news,Air Force bolsters F-35 'threat library' to help ID Chinese J-20 & Russian PAK-50 fighters,http://www.foxnews.com/tech/2018/06/20/air-force-bolsters-f-35-threat-library-to-help-id-chinese-j-20-russian-pak-50-fighters.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/tech/2018/06/20/air-force-bolsters-f-35-threat-library-to-help-id-chinese-j-20-russian-pak-50-fighters/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529510802443.jpg?ve=1
28,Associated Press,A deal to end a decades-long dispute over whether Greece can lay sole claim to Macedonia as a place name easily passed a ratification vote Wednesday in the parliament of neighboring nation Macedonia.,2018-06-20T16:10:37Z,fox news,Macedonian parliament ratifies name deal with Greece,http://www.foxnews.com/world/2018/06/20/macedonian-parliament-ratifies-name-deal-with-greece.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/world/2018/06/20/macedonian-parliament-ratifies-name-deal-with-greece/_jcr_content/par/featured-media/media-0.img.png/0/0/1529512094515.png?ve=1
29,,"Young children are being held at detention centers after they illegally crossed the southern border; Steve Harrigan reports from Harlingen, Texas.",2018-06-20T16:01:17Z,fox news,Pediatrician describes conditions inside tender care center,http://video.foxnews.com/v/5799787264001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799795568001_5799787264001-vs.jpg
30,,Democratic congressman from California comments on inspector general Michael Horowitz's findings and whether the anti-Trump FBI agent's political bias impacted Mueller's Russia investigation.,2018-06-20T15:58:55Z,fox news,Swalwell: Strzok had 'zero' to do with start of Russia probe,http://video.foxnews.com/v/5799790726001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799795536001_5799790726001-vs.jpg
31,Sasha Savitsky,"WWE star Vader, who made a name for himself in the ring and later in films and TV shows such as ""Boy Meets World,"" has died at the age of 63, his son announced on Twitter.",2018-06-20T15:57:01Z,fox news,WWE star Vader dead at 63,http://www.foxnews.com/entertainment/2018/06/20/wwe-star-vader-dead-at-63.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/entertainment/2018/06/20/wwe-star-vader-dead-at-63/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529511534292.jpg?ve=1
32,,Wall Street Journal columnist and Fox News contributor says the FBI and the Department of Justice have been obstructionist in turning over documents that Congress needs to perform its oversight function.,2018-06-20T15:51:07Z,fox news,Bill McGurn calls for Rod Rosenstein's impeachment,http://video.foxnews.com/v/5799789103001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799790514001_5799789103001-vs.jpg
33,Sasha Savitsky,"Actor Peter Fonda took to Twitter Wednesday to ask a mob of people to ""rip Barron Trump from his mother’s arms and put him in a cage with pedophiles.""",2018-06-20T15:50:00Z,fox news,Peter Fonda tweets he wants to 'rip Barron Trump from his mother' and put him in a 'cage with pedophiles',http://www.foxnews.com/entertainment/2018/06/20/peter-fonda-tweets-wants-to-rip-barron-trump-from-his-mother-and-put-him-in-cage-with-pedophiles.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/entertainment/2018/06/20/peter-fonda-tweets-wants-to-rip-barron-trump-from-his-mother-and-put-him-in-cage-with-pedophiles/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529508981262.jpg?ve=1
34,Jennifer Earl,A Canadian fisherman made a 1-in-100 million catch when he pulled a rainbow-colored lobster out of the water off the coast of Maine.,2018-06-20T15:39:00Z,fox news,Cotton candy-colored lobster caught off Maine coast: It's the 'rarest of the rare',http://www.foxnews.com/science/2018/06/20/cotton-candy-colored-lobster-caught-off-maine-coast-its-rarest-rare.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/science/2018/06/20/cotton-candy-colored-lobster-caught-off-maine-coast-its-rarest-rare/_jcr_content/par/featured_image/media-0.img.png/0/0/1529506867696.png?ve=1
35,James Rogers,"Fox News Space 'dumpling' looms into view as spacecraft prepares for asteroid rendezvous Fox News The “dumpling-shaped” asteroid Ryugu is looming into view of Japan's Hayabusa 2 spacecraft as it prepares to rendezvous with the space rock. Launched on Dec. 3, …",2018-06-20T15:35:17Z,fox news,Space 'dumpling' looms into view as spacecraft prepares for asteroid rendezvous - Fox News,http://www.foxnews.com/science/2018/06/20/space-dumpling-looms-into-view-as-spacecraft-prepares-for-asteroid-rendezvous.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/science/2018/06/20/space-dumpling-looms-into-view-as-spacecraft-prepares-for-asteroid-rendezvous/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529508104403.jpg?ve=1
36,,"President Trump blames Democrats for inaction on immigration reform, says he is 'working on something'; chief White House correspondent John Roberts reports.",2018-06-20T15:28:03Z,fox news,Trump weighs executive action on family separation,http://video.foxnews.com/v/5799773584001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799784132001_5799773584001-vs.jpg
37,Katherine Lam,"Fox News 'Little Jacob' ID'd months after body was found on Texas beach; mom, her girlfriend arrested, police say Fox News The body of a boy dubbed “Little Jacob” was identified on Wednesday, nearly a year after his body was found on a Texas beach which promp…",2018-06-20T15:27:45Z,fox news,"'Little Jacob' ID'd months after body was found on Texas beach; mom, her girlfriend arrested, police say - Fox News",http://www.foxnews.com/us/2018/06/20/little-jacob-idd-months-after-body-was-found-on-texas-beach-mom-her-girlfriend-arrested-police-say.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/us/2018/06/20/little-jacob-idd-months-after-body-was-found-on-texas-beach-mom-her-girlfriend-arrested-police-say/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529506617559.jpg?ve=1
38,,"Immigration crisis: From ‘tender age’ facilities to families being separated at the border, what are the latest estimates and what is President Trump saying about it?",2018-06-20T15:27:20Z,fox news,Migrant children separation crisis: By the numbers,http://video.foxnews.com/v/5799779671001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799784121001_5799779671001-vs.jpg
39,,"Attorney to President Trump Rudy Giuliani says he believes anti-Trump FBI agent Peter Strzok's political bias 'infected' the Russia investigation from its outset, can't imagine a judge would allow any indictments to go forward.",2018-06-20T15:26:08Z,fox news,Giuliani: How can we trust anything Mueller team is doing?,http://video.foxnews.com/v/5799773340001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799784138001_5799773340001-vs.jpg
40,John Roberts,"The White House is considering executive action to allow children to stay with parents caught crossing the border illegally, Fox News has learned -- a step that could avoid the family separations that have triggered a national outcry and political crisis for …",2018-06-20T15:05:50Z,fox news,White House considering executive action to prevent family separations at border,http://www.foxnews.com/politics/2018/06/20/white-house-considering-executive-action-to-prevent-family-separations-at-border.html,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/0/0/694940094001_5799745545001_5799743324001-vs.jpg?ve=1
41,Associated Press,"Excitement for soccer has reached a fever pitch in Peru's crowded capital, where a lack of open spaces has forced residents to play pickup games squeezed against Incan ruins or in pre-colonial cemeteries.",2018-06-20T15:03:34Z,fox news,Soccer amid ruins: World Cup inspires unusual fields in Peru,http://www.foxnews.com/world/2018/06/20/soccer-amid-ruins-world-cup-inspires-unusual-fields-in-peru.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/world/2018/06/20/soccer-amid-ruins-world-cup-inspires-unusual-fields-in-peru/_jcr_content/par/featured-media/media-0.img.png/0/0/1529507591743.png?ve=1
42,Christopher Carbone,Fox News Canada to legalize marijuana after landmark senate vote Fox News More companies have stop the practice of testing for marijuana; 'Fox & Friends' guests debate this decision. Canada has decided to legalize marijuana for recreational use after a bill w…,2018-06-20T15:03:28Z,fox news,Canada to legalize marijuana after landmark senate vote - Fox News,http://www.foxnews.com/world/2018/06/20/canada-to-legalize-marijuana-after-landmark-senate-vote.html,http://a57.foxnews.com/images.foxnews.com/content/dam/fox-news/images/2015/12/02/2015-12-02T165751Z_1_LYNXMPEBB10WV_3_CANNABIS.JPG.img.png/0/0/1471003281252.png?ve=1
43,,"The “Roseanne” spinoff that will focus on Darlene, played by Sara Gilbert, is reportedly having some issues but sources say the potential new show is still making forward progress.",2018-06-20T14:55:30Z,fox news,‘Roseanne’ spinoff still has ‘issues to hash out’,http://video.foxnews.com/v/5799768090001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799769094001_5799768090001-vs.jpg
44,,Griff Jenkins gets a firsthand look at Border Patrol procedures at the U.S.-Mexico border.,2018-06-20T14:52:22Z,fox news,Fox News on the frontlines of the Rio Grande Valley border,http://video.foxnews.com/v/5799765972001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799767682001_5799765972001-vs.jpg
45,FOX News Talk,"David Sanger, National Security Correspondent for The New York Times joined Brian Kilmeade to discuss his new book ""The Perfect Weapon: War, Sabotage, and Fear in the Cyber Age"" Sanger explained how after America cyber-attacked Iran, the floodgates opened lea…",2018-06-20T14:49:57Z,fox news,America Doesn’t Understand The Dangers Cyber Attacks Pose To National Security,https://radio.foxnews.com/2018/06/20/america-doesnt-understand-the-dangers-cyber-attacks-pose-to-national-security/,https://radio.foxnews.com/wp-content/uploads/2018/06/David-Sanger-Kilmeade.jpg
46,Alexandria Hein,A Florida mother is speaking out about the dangers of a seemingly harmless backyard pest after her son landed in the emergency room with alarming symptoms.,2018-06-20T14:48:12Z,fox news,Mom warns on venomous caterpillars after son's harrowing medical scare,http://www.foxnews.com/health/2018/06/20/mom-warns-on-venomous-caterpillars-after-sons-harrowing-medical-scare.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/health/2018/06/20/mom-warns-on-venomous-caterpillars-after-sons-harrowing-medical-scare/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529505221214.jpg?ve=1
47,Associated Press,"Nearly 100 countries took part in a globe-spanning crackdown on the illegal wildlife trade, seizing tons of meat, ivory, pangolin scales and timber in a monthlong bust that exposed the international reach of traffickers, Interpol said Wednesday.",2018-06-20T14:42:07Z,fox news,Giant crackdown against wildlife crime in 92 countries,http://www.foxnews.com/world/2018/06/20/giant-crackdown-against-wildlife-crime-in-92-countries.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/world/2018/06/20/giant-crackdown-against-wildlife-crime-in-92-countries/_jcr_content/par/featured-media/media-0.img.png/0/0/1529506129241.png?ve=1
48,Associated Press,"CNN Over 100 arrested in another large-scale immigration raid Fox News TOLEDO, Ohio – More than 100 workers were arrested Tuesday at an Ohio meatpacking plant by federal agents following a yearlong immigration investigation, the second large-scale raid within…",2018-06-20T14:37:30Z,fox news,Over 100 arrested in another large-scale immigration raid - Fox News,http://www.foxnews.com/us/2018/06/20/over-100-arrested-in-second-large-scale-immigration-raid.html,http://global.fncstatic.com/static/orion/styles/img/fox-news/og/og-fox-news.png
49,,Former attorney general offers legal perspective on family separation issue on 'America's Newsroom.',2018-06-20T14:26:51Z,fox news,Alberto Gonzales: Congress responsible for immigration fix,http://video.foxnews.com/v/5799753347001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799760728001_5799753347001-vs.jpg
50,Associated Press,"Fox News Methodists, prosecutors scold Sessions over border policy Fox News WASHINGTON – More than 600 members of Attorney General Jeff Sessions' church have denounced him over the Trump administration's ""zero tolerance"" immigration policy that has led to chi…",2018-06-20T14:26:15Z,fox news,"Methodists, prosecutors scold Sessions over border policy - Fox News",http://www.foxnews.com/us/2018/06/20/united-methodist-church-chides-sessions-over-border-policy.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/us/2018/06/20/united-methodist-church-chides-sessions-over-border-policy/_jcr_content/par/featured-media/media-0.img.png/0/0/1529500701297.png?ve=1
51,,Lawmakers advance plan to limit police officers' use of deadly force; Adam Housley reports.,2018-06-20T14:16:42Z,fox news,Calif. considers changing standard for use of deadly force,http://video.foxnews.com/v/5799747731001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799754154001_5799747731001-vs.jpg
52,Associated Press,"Human rights groups on Wednesday pressured Gambia to hold accountable those who ordered police to ""shoot and kill"" two protesters this week, warning that the excessive force brings up painful memories of the previous government.",2018-06-20T14:08:41Z,fox news,Rights groups warn Gambia after 2 shot dead in protest,http://www.foxnews.com/world/2018/06/20/rights-groups-warn-gambia-after-2-shot-dead-in-protest.html,http://global.fncstatic.com/static/orion/styles/img/fox-news/og/og-fox-news.png
53,Chris Irvine,Fox News 17-year-old shot dead by police while running away from traffic stop Fox News Teenager fatally shot by police while fleeing on foot from traffic stop in East Pittsburgh. A 17-year-old boy was shot and killed by police in Pennsylvania while running aw…,2018-06-20T14:07:24Z,fox news,17-year-old shot dead by police while running away from traffic stop - Fox News,http://www.foxnews.com/us/2018/06/20/17-year-old-shot-dead-by-police-while-running-away-from-traffic-stop.html,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/0/0/694940094001_5799734396001_5799730661001-vs.jpg?ve=1
54,,Howard Kurtz reacts to uproar over family separations at the border.,2018-06-20T14:02:47Z,fox news,Media anguish against Trump immigration policy grows,http://video.foxnews.com/v/5799738128001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799750187001_5799738128001-vs.jpg
55,,Former Trump campaign manager says he was mocking his liberal debate partner Zac Petkanas for 'politicizing' the immigration issue by making an example of a 10-year-old girl with Down syndrome.,2018-06-20T13:59:58Z,fox news,Corey Lewandowski addresses comment on family separations,http://video.foxnews.com/v/5799739356001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799750171001_5799739356001-vs.jpg
56,Associated Press,"The British government faced another knife-edge vote in Parliament on its flagship Brexit legislation Wednesday, as pro-EU lawmakers tried to wrest more control over the country's departure from the European Union.",2018-06-20T13:56:51Z,fox news,Groundhog Day for May as UK Brexit bill faces new challenge,http://www.foxnews.com/world/2018/06/20/groundhog-day-for-may-as-uk-brexit-bill-faces-new-challenge.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/world/2018/06/20/groundhog-day-for-may-as-uk-brexit-bill-faces-new-challenge/_jcr_content/par/featured-media/media-0.img.png/0/0/1529503673722.png?ve=1
57,"Harrison Tasoff, Live Science Contributor","Tucked away in the warm waters of the Gulf of Mexico, the world's first known nursery for baby manta rays has been discovered amid the shallow reefs. And marine scientists are excited.",2018-06-20T13:55:00Z,fox news,Rare giant manta ray nursery discovered off Texas coast,http://www.foxnews.com/science/2018/06/20/rare-giant-manta-ray-nursery-discovered-off-texas-coast.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/science/2018/06/20/rare-giant-manta-ray-nursery-discovered-off-texas-coast/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529503779271.jpg?ve=1
58,,President calls on Congress to fix broken policy; Kevin Corke reports from the White House.,2018-06-20T13:49:55Z,fox news,Trump seeking immigration compromise bill from lawmakers,http://video.foxnews.com/v/5799743324001/,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/06/20/640/360/694940094001_5799745545001_5799743324001-vs.jpg
59,| New York Post,Uber experiments new feature to lower fares - for a price foxnews.com,2018-06-20T13:49:20Z,fox news,Uber experiments new feature to lower fares - for a price,http://www.foxnews.com/tech/2018/06/20/uber-experiments-new-feature-to-lower-fares-for-price.html,http://a57.foxnews.com/images.foxnews.com/content/fox-news/tech/2018/06/20/uber-experiments-new-feature-to-lower-fares-for-price/_jcr_content/par/featured_image/media-0.img.jpg/0/0/1529502079960.jpg?ve=1
60,Associated Press,"Yemeni fighters backed by the United Arab Emirates said they seized the southern runway of the international airport near the key Yemeni city of Hodeida, as fighting raged Wednesday between pro-government forces backed by a Saudi-led coalition and Iranian-bac…",2018-06-20T13:41:00Z,fox news,Yemeni fighters seize international airport runway in Hodeida,http://www.foxnews.com/world/2018/06/20/yemeni-fighters-seize-international-airport-runway-in-hodeida.html,http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/03/26/0/0/694940094001_5758326533001_5758323228001-vs.jpg?ve=1
